element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
B,2,"=""""","=""""","=""619.735""","=""0.015""","=""""","=""9.9e+05""",D,"=""21.685249""","=""23.68530""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2p.3p""","=""3D""","=""1""",,"=""u27,LS""","=""""",
N,1,"=""""","=""""","=""620.198""","=""""","=""""","=""2.80e+05""",D+,"=""11.9955753""","=""13.994130""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""4P""","=""1/2""",,"=""T5723LS""","=""""",
Ar,1,"=""621.2503""","=""""","=""621.2503""","=""""","=""10""","=""3.9e+05""",D+,"=""13.17177770""","=""15.1669463""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""",,"=""T1218n""","=""L2634""",
N,1,"=""""","=""""","=""621.441""","=""""","=""""","=""2.78e+05""",D+,"=""11.9955753""","=""13.990131""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""4P""","=""3/2""",,"=""T5723LS""","=""""",
Ar,1,"=""621.5938""","=""""","=""621.59387""","=""""","=""5""","=""5.7e+05""",D+,"=""13.30222747""","=""15.29629325""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
N,1,"=""""","=""""","=""621.6505""","=""""","=""""","=""1.25e+05""",C,"=""12.0096116""","=""14.0034956""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5d""","=""2D""","=""5/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""621.9654""","=""""","=""""","=""2.77e+05""",D+,"=""11.9955753""","=""13.9884501""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""4P""","=""5/2""",,"=""T5723LS""","=""""",
N,1,"=""""","=""""","=""622.3763""","=""""","=""""","=""1.33e+04""",D+,"=""12.0096116""","=""14.0011704""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5d""","=""2D""","=""3/2""",,"=""u18,LS""","=""""",
B,1,"=""""","=""""","=""622.745""","=""0.006""","=""""","=""1.7e+05""",C,"=""6.0271033""","=""8.017482""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.7d""","=""2D""","=""3/2""",,"=""u27""","=""""",
B,1,"=""""","=""""","=""622.815""","=""0.006""","=""""","=""2.08e+05""",C,"=""6.0273243""","=""8.017482""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.7d""","=""2D""","=""5/2""",,"=""u27""","=""""",
B,1,"=""""","=""""","=""622.815""","=""0.006""","=""""","=""3.46e+04""",C,"=""6.0273243""","=""8.017482""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.7d""","=""2D""","=""3/2""",,"=""u27""","=""""",
Ar,1,"=""""","=""""","=""623.0921""","=""""","=""""","=""1.2e+04""",D,"=""13.17177770""","=""15.1610486""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""",,"=""T1164n""","=""""",
N,1,"=""""","=""""","=""623.7672""","=""""","=""""","=""2.81e+05""",C,"=""12.0096116""","=""13.9967297""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""7/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""623.8587""","=""""","=""""","=""2.62e+05""",C,"=""12.0001429""","=""13.9869696""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""5/2""",,"=""u18,LS""","=""""",
Ar,1,"=""""","=""""","=""624.3390""","=""""","=""""","=""1.3e+05""",D,"=""13.32785705""","=""15.3131553""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""""",
B,1,"=""624.457""","=""0.004""","=""624.4557""","=""0.0012""","=""9a*""","=""1.4e+06""",D,"=""5.9334881""","=""7.918415""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.6f""","=""2F*""","=""7/2""",,"=""u27""","=""L694""",
B,1,"=""624.457""","=""0.004""","=""624.4557""","=""0.0012""","=""9a*""","=""8.7e+04""",D,"=""5.9334881""","=""7.918415""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.6f""","=""2F*""","=""5/2""",,"=""u27""","=""L694""",
B,1,"=""624.466""","=""0.004""","=""624.4681""","=""0.0012""","=""6a""","=""1.2e+06""",D,"=""5.9335273""","=""7.918415""","=""2s.2p2""","=""2D""","=""3/2""","=""2s2.6f""","=""2F*""","=""5/2""",,"=""u27""","=""L694""",
Ar,1,"=""""","=""""","=""624.47304""","=""""","=""""","=""2.0e+04""",D,"=""13.32785705""","=""15.31272913""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""2""",,"=""T1218n""","=""""",
Ar,1,"=""""","=""""","=""624.84057""","=""""","=""""","=""6.8e+04""",D,"=""13.15314387""","=""15.13684847""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""""",
N,1,"=""""","=""""","=""626.8461""","=""""","=""""","=""1.85e+04""",C,"=""12.0096116""","=""13.9869696""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""5/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""627.5512""","=""""","=""""","=""3.75e+05""",D+,"=""11.9955753""","=""13.9707117""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).6s""","=""4P""","=""5/2""",,"=""T5723LS""","=""""",
Ar,1,"=""""","=""""","=""627.86454""","=""""","=""""","=""2.0e+04""",D,"=""13.17177770""","=""15.14592830""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""",,"=""T1218n""","=""""",
B,2,"=""628.547""","=""0.003""","=""628.551""","=""0.003""","=""30""","=""3.32e+07""",C,"=""19.178635""","=""21.150629""","=""1s2.2s.3d""","=""1D""","=""2""","=""1s2.2s.4p""","=""1P*""","=""1""",,"=""u27""","=""L12120""",
Ar,1,"=""629.6872""","=""""","=""629.68726""","=""""","=""7""","=""9.0e+05""",D+,"=""13.32785705""","=""15.29629325""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
N,1,"=""""","=""""","=""630.3915""","=""""","=""""","=""3.70e+05""",D+,"=""11.9955753""","=""13.9618125""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).6s""","=""4P""","=""3/2""",,"=""T5723LS""","=""""",
Ar,1,"=""630.7657""","=""""","=""630.76569""","=""""","=""15""","=""6.0e+05""",D+,"=""13.17177770""","=""15.13684847""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,1,"=""""","=""""","=""630.91603""","=""""","=""""","=""7.6e+04""",D,"=""13.15314387""","=""15.11774638""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""""",
N,1,"=""""","=""""","=""632.1511""","=""""","=""""","=""3.67e+05""",D+,"=""11.9955753""","=""13.9563396""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).6s""","=""4P""","=""1/2""",,"=""T5723LS""","=""""",
B,2,"=""634.915""","=""0.003""","=""634.927""","=""0.003""","=""2*""","=""""",,"=""21.685249""","=""23.63744""","=""1s2.2s.4f""","=""3F*""","=""2""","=""1s2.2s.6g""","=""3G""","=""3""",,"=""""","=""L12120""",
B,2,"=""634.915""","=""0.003""","=""634.927""","=""0.003""","=""2*""","=""""",,"=""21.685249""","=""23.63744""","=""1s2.2s.4f""","=""3F*""","=""3""","=""1s2.2s.6g""","=""3G""","=""4""",,"=""""","=""L12120""",
B,2,"=""634.915""","=""0.003""","=""634.927""","=""0.003""","=""2*""","=""""",,"=""21.685249""","=""23.63744""","=""1s2.2s.4f""","=""3F*""","=""4""","=""1s2.2s.6g""","=""3G""","=""5""",,"=""""","=""L12120""",
B,2,"=""635.681""","=""0.003""","=""635.676""","=""0.003""","=""1""","=""""",,"=""21.687550""","=""23.63744""","=""1s2.2s.4f""","=""1F*""","=""3""","=""1s2.2s.6g""","=""1G""","=""4""",,"=""""","=""L12120""",
Ar,1,"=""""","=""""","=""636.48937""","=""""","=""""","=""5.6e+05""",D+,"=""13.15314387""","=""15.10054371""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""""",
Ar,1,"=""636.9575""","=""""","=""636.95748""","=""""","=""7""","=""4.2e+05""",D+,"=""13.17177770""","=""15.11774638""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,1,"=""638.4717""","=""""","=""638.47167""","=""""","=""20""","=""4.21e+05""",C,"=""12.90701530""","=""14.84836899""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""L2634""",
N,1,"=""""","=""""","=""639.8402""","=""""","=""""","=""3.95e+05""",C,"=""11.7500916""","=""13.6872930""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""3/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""640.2364""","=""""","=""""","=""7.89e+05""",C,"=""11.7500916""","=""13.6860943""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""1/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""640.5255""","=""""","=""""","=""3.68e+05""",C,"=""11.7528949""","=""13.6880236""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""5/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""640.7675""","=""""","=""""","=""6.30e+05""",C,"=""11.7528949""","=""13.6872930""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""3/2""",,"=""u18,LS""","=""""",
N,1,"=""641.165""","=""""","=""641.1648""","=""""","=""185""","=""7.86e+05""",C,"=""11.7528949""","=""13.6860943""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""1/2""",,"=""u18,LS""","=""L3513""",
Ar,1,"=""641.6307""","=""""","=""641.63067""","=""""","=""70""","=""1.16e+06""",C,"=""12.90701530""","=""14.83881100""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
N,1,"=""""","=""""","=""641.9872""","=""""","=""""","=""2.23e+05""",C,"=""11.7575319""","=""13.6882547""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""7/2""",,"=""u18,LS""","=""""",
N,1,"=""642.064""","=""""","=""642.0641""","=""""","=""210""","=""8.97e+05""",C,"=""11.7575319""","=""13.6880236""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""5/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""642.302""","=""""","=""642.3072""","=""""","=""210""","=""5.47e+05""",C,"=""11.7575319""","=""13.6872930""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""3/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""642.832""","=""""","=""""","=""""","=""210""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
B,1,"=""""","=""""","=""643.151""","=""0.006""","=""""","=""5.18e+05""",C,"=""6.0271033""","=""7.954332""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.7s""","=""2S""","=""1/2""",,"=""u27""","=""""",
Ar,1,"=""""","=""""","=""643.15549""","=""""","=""""","=""5.1e+04""",D,"=""13.09487256""","=""15.02208834""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""""",
B,1,"=""""","=""""","=""643.225""","=""0.006""","=""""","=""1.04e+06""",C,"=""6.0273243""","=""7.954332""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.7s""","=""2S""","=""1/2""",,"=""u27""","=""""",
N,1,"=""643.768""","=""""","=""""","=""""","=""185""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
N,1,"=""644.094""","=""""","=""644.0938""","=""""","=""235""","=""1.33e+06""",C,"=""11.7638464""","=""13.6882547""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""7/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""""","=""""","=""644.1711""","=""""","=""""","=""2.94e+05""",C,"=""11.7638464""","=""13.6880236""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""5/2""",,"=""u18,LS""","=""""",
N,1,"=""645.790""","=""""","=""""","=""""","=""185""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
Ar,1,"=""""","=""""","=""646.6552""","=""""","=""""","=""1.5e+05""",D,"=""13.27303810""","=""15.1898239""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""""",
N,1,"=""646.844""","=""""","=""""","=""""","=""300""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
Ar,1,"=""""","=""""","=""648.11450""","=""""","=""""","=""9.4e+04""",D,"=""13.27303810""","=""15.18550800""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""""",
N,1,"=""648.171""","=""""","=""648.1706""","=""""","=""265""","=""3.43e+06""",C,"=""11.7500916""","=""13.6623958""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""4F""","=""3/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""648.270""","=""""","=""648.2699""","=""""","=""360""","=""4.90e+06""",C,"=""11.7638464""","=""13.6758579""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).4d""","=""4F""","=""9/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""648.375""","=""""","=""648.3753""","=""""","=""300""","=""3.67e+06""",C,"=""11.7528949""","=""13.6645956""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4F""","=""5/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""648.480""","=""""","=""648.4808""","=""""","=""325""","=""4.20e+06""",C,"=""11.7575319""","=""13.6689216""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""4F""","=""7/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""649.122""","=""""","=""649.1222""","=""""","=""160""","=""1.37e+06""",C,"=""11.7528949""","=""13.6623958""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4F""","=""3/2""",,"=""u18,LS""","=""L3513""",
Ar,1,"=""""","=""""","=""649.39688""","=""""","=""""","=""3.1e+04""",D,"=""13.09487256""","=""15.00356588""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T1164n""","=""""",
N,1,"=""649.954""","=""""","=""649.9518""","=""""","=""210""","=""1.18e+06""",C,"=""11.7575319""","=""13.6645956""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""4F""","=""5/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""650.631""","=""""","=""650.6302""","=""""","=""185""","=""6.91e+05""",C,"=""11.7638464""","=""13.6689216""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).4d""","=""4F""","=""7/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""""","=""""","=""650.7024""","=""""","=""""","=""9.70e+04""",C,"=""11.7575319""","=""13.6623958""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""4F""","=""3/2""",,"=""u18,LS""","=""""",
Ar,1,"=""""","=""""","=""651.38458""","=""""","=""""","=""5.4e+04""",D,"=""13.28263902""","=""15.18550800""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""T1164n""","=""""",
B,2,"=""""","=""""","=""652.056""","=""0.010""","=""""","=""9.2e+03""",D,"=""20.624138""","=""22.52505""","=""1s2.2s.4s""","=""3S""","=""1""","=""1s2.2p.3s""","=""3P*""","=""2""",,"=""u27,LS""","=""""",
N,1,"=""""","=""""","=""652.1110""","=""""","=""""","=""4.66e+04""",C,"=""11.7638464""","=""13.6645956""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).4d""","=""4F""","=""5/2""",,"=""u18,LS""","=""""",
B,2,"=""""","=""""","=""652.959""","=""0.010""","=""""","=""9.2e+03""",D,"=""20.624138""","=""22.52242""","=""1s2.2s.4s""","=""3S""","=""1""","=""1s2.2p.3s""","=""3P*""","=""1""",,"=""u27,LS""","=""""",
B,2,"=""""","=""""","=""653.371""","=""0.010""","=""""","=""9.4e+03""",D,"=""20.624138""","=""22.52122""","=""1s2.2s.4s""","=""3S""","=""1""","=""1s2.2p.3s""","=""3P*""","=""0""",,"=""u27,LS""","=""""",
Ar,1,"=""653.8112""","=""""","=""653.81117""","=""""","=""15""","=""1.1e+05""",D+,"=""13.07571571""","=""14.97152236""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",,"=""T1218n""","=""L2634""",
B,1,"=""""","=""""","=""656.269""","=""0.007""","=""""","=""2.01e+05""",C,"=""6.0271033""","=""7.915811""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.6d""","=""2D""","=""3/2""",,"=""u27""","=""""",
B,1,"=""""","=""""","=""656.345""","=""0.007""","=""""","=""2.41e+05""",C,"=""6.0273243""","=""7.915811""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""5/2""",,"=""u27""","=""""",
B,1,"=""""","=""""","=""656.345""","=""0.007""","=""""","=""4.03e+04""",C,"=""6.0273243""","=""7.915811""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""3/2""",,"=""u27""","=""""",
B,2,"=""657.13""","=""0.03""","=""657.112""","=""0.022""","=""0.5""","=""1.1e+07""",C,"=""22.53607""","=""24.42236""","=""1s2.2s.5p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1D""","=""2""",,"=""u27""","=""L12120""",
N,1,"=""""","=""""","=""659.5844""","=""""","=""""","=""9.08e+04""",C,"=""12.1219574""","=""14.0011704""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).5d""","=""2D""","=""3/2""",,"=""u18,LS""","=""""",
Ar,1,"=""""","=""""","=""659.61134""","=""""","=""""","=""2.3e+04""",D,"=""13.07571571""","=""14.95485204""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T1164n""","=""""",
Ar,1,"=""""","=""""","=""659.86776""","=""""","=""""","=""3.6e+04""",D,"=""13.30222747""","=""15.18063359""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""T1164n""","=""""",
N,1,"=""""","=""""","=""660.3210""","=""""","=""""","=""1.09e+05""",C,"=""12.1263787""","=""14.0034956""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""2D""","=""5/2""",,"=""u18,LS""","=""""",
Ar,1,"=""""","=""""","=""660.40114""","=""""","=""""","=""2.8e+05""",D+,"=""13.07571571""","=""14.95260474""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""""",
Ar,1,"=""660.4853""","=""""","=""660.48532""","=""""","=""15""","=""1.3e+04""",D,"=""13.09487256""","=""14.97152236""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",,"=""T1218n""","=""L2634""",
N,1,"=""""","=""""","=""660.6176""","=""""","=""""","=""8.87e+04""",D+,"=""11.7528949""","=""13.6291690""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""661.1399""","=""""","=""""","=""1.80e+04""",C,"=""12.1263787""","=""14.0011704""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""2D""","=""3/2""",,"=""u18,LS""","=""""",
N,1,"=""662.254""","=""""","=""662.2543""","=""""","=""185""","=""7.93e+05""",D+,"=""11.7575319""","=""13.6291690""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""""","=""""","=""662.6990""","=""""","=""""","=""2.20e+05""",D+,"=""11.7500916""","=""13.6204726""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",,"=""u18,LS""","=""""",
Ar,1,"=""""","=""""","=""663.20841""","=""""","=""""","=""5.3e+04""",D,"=""13.15314387""","=""15.02208834""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""""",
N,1,"=""663.694""","=""""","=""663.6938""","=""""","=""185""","=""1.40e+06""",D+,"=""11.7528949""","=""13.6204726""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""664.496""","=""""","=""664.4962""","=""""","=""235""","=""3.49e+06""",D+,"=""11.7638464""","=""13.6291690""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""664.650""","=""""","=""664.6503""","=""""","=""185""","=""2.18e+06""",D+,"=""11.7500916""","=""13.6149817""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""1/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""""","=""""","=""664.8256""","=""""","=""""","=""1.37e+05""",D+,"=""12.1219574""","=""13.9863558""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).5d""","=""2P""","=""1/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""665.1147""","=""""","=""""","=""3.42e+04""",D+,"=""12.1219574""","=""13.9855454""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).5d""","=""2P""","=""3/2""",,"=""u18,LS""","=""""",
N,1,"=""665.346""","=""""","=""665.3458""","=""""","=""235""","=""2.74e+06""",D+,"=""11.7575319""","=""13.6204726""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",,"=""u18,LS""","=""L3513""",
N,1,"=""665.651""","=""""","=""665.6509""","=""""","=""210""","=""2.17e+06""",D+,"=""11.7528949""","=""13.6149817""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""1/2""",,"=""u18,LS""","=""L3513""",
Ar,1,"=""""","=""""","=""665.6938""","=""""","=""""","=""3.1e+04""",D,"=""13.32785705""","=""15.1898239""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",,"=""T1164n""","=""""",
Ar,1,"=""666.0676""","=""""","=""666.0677""","=""""","=""5""","=""7.8e+05""",D,"=""13.15314387""","=""15.0140655""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""L2634""",
Ar,1,"=""666.4051""","=""""","=""666.40506""","=""""","=""5""","=""1.5e+05""",D+,"=""13.09487256""","=""14.95485204""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T1218n""","=""L2634""",
N,1,"=""""","=""""","=""666.4059""","=""""","=""""","=""6.79e+04""",D+,"=""12.1263787""","=""13.9863558""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""2P""","=""1/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""666.6964""","=""""","=""""","=""1.70e+05""",D+,"=""12.1263787""","=""13.9855454""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""2P""","=""3/2""",,"=""u18,LS""","=""""",
